ENSMUSG00000036078	99	0
ENSMUSG00000036078	98	155
ENSMUSG00000036078	97	288
ENSMUSG00000036078	96	309
ENSMUSG00000036078	95	226
ENSMUSG00000036078	94	221
ENSMUSG00000036078	93	278
ENSMUSG00000036078	92	1260
ENSMUSG00000036078	91	3550
ENSMUSG00000036078	90	4418
ENSMUSG00000036078	89	2478
ENSMUSG00000036078	88	1570
ENSMUSG00000036078	87	899
ENSMUSG00000036078	86	515
ENSMUSG00000036078	85	502
ENSMUSG00000036078	84	429
ENSMUSG00000036078	83	153
ENSMUSG00000036078	82	0
ENSMUSG00000036078	81	0
ENSMUSG00000036078	80	0
ENSMUSG00000036078	79	0
ENSMUSG00000036078	78	0
ENSMUSG00000036078	77	30
ENSMUSG00000036078	76	203
ENSMUSG00000036078	75	2985
ENSMUSG00000036078	74	3955
ENSMUSG00000036078	73	4038
ENSMUSG00000036078	72	1676
ENSMUSG00000036078	71	319
ENSMUSG00000036078	70	204
ENSMUSG00000036078	69	255
ENSMUSG00000036078	68	67
ENSMUSG00000036078	67	51
ENSMUSG00000036078	66	42
ENSMUSG00000036078	65	0
ENSMUSG00000036078	64	0
ENSMUSG00000036078	63	40
ENSMUSG00000036078	62	207
ENSMUSG00000036078	61	240
ENSMUSG00000036078	60	128
ENSMUSG00000036078	59	2952
ENSMUSG00000036078	58	3920
ENSMUSG00000036078	57	1843
ENSMUSG00000036078	56	72
ENSMUSG00000036078	55	1442
ENSMUSG00000036078	54	1533
ENSMUSG00000036078	53	1438
ENSMUSG00000036078	52	1019
ENSMUSG00000036078	51	227
ENSMUSG00000036078	50	308
ENSMUSG00000036078	49	515
ENSMUSG00000036078	48	491
ENSMUSG00000036078	47	262
ENSMUSG00000036078	46	93
ENSMUSG00000036078	45	0
ENSMUSG00000036078	44	10
ENSMUSG00000036078	43	80
ENSMUSG00000036078	42	56
ENSMUSG00000036078	41	32
ENSMUSG00000036078	40	63
ENSMUSG00000036078	39	305
ENSMUSG00000036078	38	482
ENSMUSG00000036078	37	816
ENSMUSG00000036078	36	1734
ENSMUSG00000036078	35	1772
ENSMUSG00000036078	34	948
ENSMUSG00000036078	33	188
ENSMUSG00000036078	32	220
ENSMUSG00000036078	31	182
ENSMUSG00000036078	30	0
ENSMUSG00000036078	29	148
ENSMUSG00000036078	28	255
ENSMUSG00000036078	27	175
ENSMUSG00000036078	26	11
ENSMUSG00000036078	25	8
ENSMUSG00000036078	24	345
ENSMUSG00000036078	23	1020
ENSMUSG00000036078	22	2279
ENSMUSG00000036078	21	1764
ENSMUSG00000036078	20	772
ENSMUSG00000036078	19	278
ENSMUSG00000036078	18	187
ENSMUSG00000036078	17	561
ENSMUSG00000036078	16	1182
ENSMUSG00000036078	15	1641
ENSMUSG00000036078	14	1165
ENSMUSG00000036078	13	128
ENSMUSG00000036078	12	146
ENSMUSG00000036078	11	298
ENSMUSG00000036078	10	288
ENSMUSG00000036078	9	583
ENSMUSG00000036078	8	1342
ENSMUSG00000036078	7	1641
ENSMUSG00000036078	6	954
ENSMUSG00000036078	5	82
ENSMUSG00000036078	4	26
ENSMUSG00000036078	3	10
ENSMUSG00000036078	2	0
ENSMUSG00000036078	1	0
ENSMUSG00000036078	0	0
