ENSMUSG00000011118	99	0
ENSMUSG00000011118	98	0
ENSMUSG00000011118	97	0
ENSMUSG00000011118	96	0
ENSMUSG00000011118	95	0
ENSMUSG00000011118	94	0
ENSMUSG00000011118	93	0
ENSMUSG00000011118	92	0
ENSMUSG00000011118	91	0
ENSMUSG00000011118	90	0
ENSMUSG00000011118	89	0
ENSMUSG00000011118	88	0
ENSMUSG00000011118	87	0
ENSMUSG00000011118	86	0
ENSMUSG00000011118	85	0
ENSMUSG00000011118	84	0
ENSMUSG00000011118	83	0
ENSMUSG00000011118	82	0
ENSMUSG00000011118	81	0
ENSMUSG00000011118	80	0
ENSMUSG00000011118	79	0
ENSMUSG00000011118	78	0
ENSMUSG00000011118	77	0
ENSMUSG00000011118	76	0
ENSMUSG00000011118	75	0
ENSMUSG00000011118	74	0
ENSMUSG00000011118	73	0
ENSMUSG00000011118	72	0
ENSMUSG00000011118	71	0
ENSMUSG00000011118	70	0
ENSMUSG00000011118	69	0
ENSMUSG00000011118	68	0
ENSMUSG00000011118	67	0
ENSMUSG00000011118	66	0
ENSMUSG00000011118	65	0
ENSMUSG00000011118	64	0
ENSMUSG00000011118	63	0
ENSMUSG00000011118	62	0
ENSMUSG00000011118	61	0
ENSMUSG00000011118	60	0
ENSMUSG00000011118	59	0
ENSMUSG00000011118	58	0
ENSMUSG00000011118	57	0
ENSMUSG00000011118	56	0
ENSMUSG00000011118	55	0
ENSMUSG00000011118	54	0
ENSMUSG00000011118	53	0
ENSMUSG00000011118	52	0
ENSMUSG00000011118	51	0
ENSMUSG00000011118	50	0
ENSMUSG00000011118	49	0
ENSMUSG00000011118	48	0
ENSMUSG00000011118	47	0
ENSMUSG00000011118	46	0
ENSMUSG00000011118	45	0
ENSMUSG00000011118	44	0
ENSMUSG00000011118	43	0
ENSMUSG00000011118	42	0
ENSMUSG00000011118	41	0
ENSMUSG00000011118	40	0
ENSMUSG00000011118	39	0
ENSMUSG00000011118	38	0
ENSMUSG00000011118	37	0
ENSMUSG00000011118	36	0
ENSMUSG00000011118	35	0
ENSMUSG00000011118	34	0
ENSMUSG00000011118	33	0
ENSMUSG00000011118	32	0
ENSMUSG00000011118	31	0
ENSMUSG00000011118	30	0
ENSMUSG00000011118	29	0
ENSMUSG00000011118	28	0
ENSMUSG00000011118	27	0
ENSMUSG00000011118	26	0
ENSMUSG00000011118	25	0
ENSMUSG00000011118	24	0
ENSMUSG00000011118	23	0
ENSMUSG00000011118	22	0
ENSMUSG00000011118	21	0
ENSMUSG00000011118	20	0
ENSMUSG00000011118	19	0
ENSMUSG00000011118	18	0
ENSMUSG00000011118	17	0
ENSMUSG00000011118	16	0
ENSMUSG00000011118	15	0
ENSMUSG00000011118	14	0
ENSMUSG00000011118	13	0
ENSMUSG00000011118	12	0
ENSMUSG00000011118	11	0
ENSMUSG00000011118	10	0
ENSMUSG00000011118	9	0
ENSMUSG00000011118	8	0
ENSMUSG00000011118	7	0
ENSMUSG00000011118	6	0
ENSMUSG00000011118	5	0
ENSMUSG00000011118	4	0
ENSMUSG00000011118	3	0
ENSMUSG00000011118	2	0
ENSMUSG00000011118	1	120
ENSMUSG00000011118	0	24
