ENSMUSG00000039357	0	0
ENSMUSG00000039357	1	0
ENSMUSG00000039357	2	0
ENSMUSG00000039357	3	0
ENSMUSG00000039357	4	148
ENSMUSG00000039357	5	105
ENSMUSG00000039357	6	0
ENSMUSG00000039357	7	0
ENSMUSG00000039357	8	0
ENSMUSG00000039357	9	0
ENSMUSG00000039357	10	0
ENSMUSG00000039357	11	0
ENSMUSG00000039357	12	0
ENSMUSG00000039357	13	0
ENSMUSG00000039357	14	0
ENSMUSG00000039357	15	0
ENSMUSG00000039357	16	0
ENSMUSG00000039357	17	0
ENSMUSG00000039357	18	0
ENSMUSG00000039357	19	0
ENSMUSG00000039357	20	0
ENSMUSG00000039357	21	25
ENSMUSG00000039357	22	38
ENSMUSG00000039357	23	0
ENSMUSG00000039357	24	273
ENSMUSG00000039357	25	258
ENSMUSG00000039357	26	0
ENSMUSG00000039357	27	0
ENSMUSG00000039357	28	0
ENSMUSG00000039357	29	0
ENSMUSG00000039357	30	0
ENSMUSG00000039357	31	131
ENSMUSG00000039357	32	581
ENSMUSG00000039357	33	0
ENSMUSG00000039357	34	251
ENSMUSG00000039357	35	0
ENSMUSG00000039357	36	0
ENSMUSG00000039357	37	11
ENSMUSG00000039357	38	374
ENSMUSG00000039357	39	0
ENSMUSG00000039357	40	0
ENSMUSG00000039357	41	0
ENSMUSG00000039357	42	42
ENSMUSG00000039357	43	379
ENSMUSG00000039357	44	64
ENSMUSG00000039357	45	0
ENSMUSG00000039357	46	0
ENSMUSG00000039357	47	0
ENSMUSG00000039357	48	0
ENSMUSG00000039357	49	0
ENSMUSG00000039357	50	0
ENSMUSG00000039357	51	71
ENSMUSG00000039357	52	168
ENSMUSG00000039357	53	120
ENSMUSG00000039357	54	35
ENSMUSG00000039357	55	167
ENSMUSG00000039357	56	461
ENSMUSG00000039357	57	268
ENSMUSG00000039357	58	98
ENSMUSG00000039357	59	290
ENSMUSG00000039357	60	114
ENSMUSG00000039357	61	273
ENSMUSG00000039357	62	206
ENSMUSG00000039357	63	37
ENSMUSG00000039357	64	0
ENSMUSG00000039357	65	0
ENSMUSG00000039357	66	172
ENSMUSG00000039357	67	172
ENSMUSG00000039357	68	0
ENSMUSG00000039357	69	0
ENSMUSG00000039357	70	0
ENSMUSG00000039357	71	36
ENSMUSG00000039357	72	635
ENSMUSG00000039357	73	611
ENSMUSG00000039357	74	383
ENSMUSG00000039357	75	0
ENSMUSG00000039357	76	0
ENSMUSG00000039357	77	0
ENSMUSG00000039357	78	0
ENSMUSG00000039357	79	0
ENSMUSG00000039357	80	49
ENSMUSG00000039357	81	174
ENSMUSG00000039357	82	51
ENSMUSG00000039357	83	216
ENSMUSG00000039357	84	0
ENSMUSG00000039357	85	0
ENSMUSG00000039357	86	0
ENSMUSG00000039357	87	13
ENSMUSG00000039357	88	30
ENSMUSG00000039357	89	51
ENSMUSG00000039357	90	42
ENSMUSG00000039357	91	0
ENSMUSG00000039357	92	16
ENSMUSG00000039357	93	336
ENSMUSG00000039357	94	56
ENSMUSG00000039357	95	27
ENSMUSG00000039357	96	173
ENSMUSG00000039357	97	40
ENSMUSG00000039357	98	70
ENSMUSG00000039357	99	0
