ENSMUSG00000025157	0	0
ENSMUSG00000025157	1	0
ENSMUSG00000025157	2	0
ENSMUSG00000025157	3	0
ENSMUSG00000025157	4	0
ENSMUSG00000025157	5	0
ENSMUSG00000025157	6	0
ENSMUSG00000025157	7	0
ENSMUSG00000025157	8	0
ENSMUSG00000025157	9	0
ENSMUSG00000025157	10	0
ENSMUSG00000025157	11	0
ENSMUSG00000025157	12	0
ENSMUSG00000025157	13	0
ENSMUSG00000025157	14	0
ENSMUSG00000025157	15	0
ENSMUSG00000025157	16	0
ENSMUSG00000025157	17	0
ENSMUSG00000025157	18	0
ENSMUSG00000025157	19	0
ENSMUSG00000025157	20	0
ENSMUSG00000025157	21	0
ENSMUSG00000025157	22	0
ENSMUSG00000025157	23	0
ENSMUSG00000025157	24	0
ENSMUSG00000025157	25	0
ENSMUSG00000025157	26	0
ENSMUSG00000025157	27	0
ENSMUSG00000025157	28	29
ENSMUSG00000025157	29	55
ENSMUSG00000025157	30	123
ENSMUSG00000025157	31	198
ENSMUSG00000025157	32	204
ENSMUSG00000025157	33	263
ENSMUSG00000025157	34	86
ENSMUSG00000025157	35	0
ENSMUSG00000025157	36	0
ENSMUSG00000025157	37	0
ENSMUSG00000025157	38	0
ENSMUSG00000025157	39	0
ENSMUSG00000025157	40	0
ENSMUSG00000025157	41	4
ENSMUSG00000025157	42	5
ENSMUSG00000025157	43	6
ENSMUSG00000025157	44	5
ENSMUSG00000025157	45	5
ENSMUSG00000025157	46	6
ENSMUSG00000025157	47	4
ENSMUSG00000025157	48	0
ENSMUSG00000025157	49	0
ENSMUSG00000025157	50	0
ENSMUSG00000025157	51	0
ENSMUSG00000025157	52	0
ENSMUSG00000025157	53	0
ENSMUSG00000025157	54	0
ENSMUSG00000025157	55	0
ENSMUSG00000025157	56	0
ENSMUSG00000025157	57	0
ENSMUSG00000025157	58	0
ENSMUSG00000025157	59	0
ENSMUSG00000025157	60	0
ENSMUSG00000025157	61	0
ENSMUSG00000025157	62	0
ENSMUSG00000025157	63	0
ENSMUSG00000025157	64	0
ENSMUSG00000025157	65	0
ENSMUSG00000025157	66	10
ENSMUSG00000025157	67	10
ENSMUSG00000025157	68	10
ENSMUSG00000025157	69	12
ENSMUSG00000025157	70	26
ENSMUSG00000025157	71	52
ENSMUSG00000025157	72	40
ENSMUSG00000025157	73	65
ENSMUSG00000025157	74	76
ENSMUSG00000025157	75	71
ENSMUSG00000025157	76	90
ENSMUSG00000025157	77	75
ENSMUSG00000025157	78	75
ENSMUSG00000025157	79	90
ENSMUSG00000025157	80	75
ENSMUSG00000025157	81	72
ENSMUSG00000025157	82	126
ENSMUSG00000025157	83	105
ENSMUSG00000025157	84	106
ENSMUSG00000025157	85	55
ENSMUSG00000025157	86	55
ENSMUSG00000025157	87	65
ENSMUSG00000025157	88	36
ENSMUSG00000025157	89	42
ENSMUSG00000025157	90	35
ENSMUSG00000025157	91	35
ENSMUSG00000025157	92	12
ENSMUSG00000025157	93	0
ENSMUSG00000025157	94	0
ENSMUSG00000025157	95	0
ENSMUSG00000025157	96	0
ENSMUSG00000025157	97	0
ENSMUSG00000025157	98	0
ENSMUSG00000025157	99	0
