ENSMUSG00000040105	0	0
ENSMUSG00000040105	1	0
ENSMUSG00000040105	2	0
ENSMUSG00000040105	3	0
ENSMUSG00000040105	4	0
ENSMUSG00000040105	5	0
ENSMUSG00000040105	6	0
ENSMUSG00000040105	7	0
ENSMUSG00000040105	8	0
ENSMUSG00000040105	9	0
ENSMUSG00000040105	10	0
ENSMUSG00000040105	11	0
ENSMUSG00000040105	12	0
ENSMUSG00000040105	13	0
ENSMUSG00000040105	14	0
ENSMUSG00000040105	15	0
ENSMUSG00000040105	16	0
ENSMUSG00000040105	17	0
ENSMUSG00000040105	18	0
ENSMUSG00000040105	19	0
ENSMUSG00000040105	20	0
ENSMUSG00000040105	21	0
ENSMUSG00000040105	22	0
ENSMUSG00000040105	23	0
ENSMUSG00000040105	24	0
ENSMUSG00000040105	25	0
ENSMUSG00000040105	26	0
ENSMUSG00000040105	27	0
ENSMUSG00000040105	28	0
ENSMUSG00000040105	29	82
ENSMUSG00000040105	30	179
ENSMUSG00000040105	31	0
ENSMUSG00000040105	32	0
ENSMUSG00000040105	33	0
ENSMUSG00000040105	34	0
ENSMUSG00000040105	35	0
ENSMUSG00000040105	36	0
ENSMUSG00000040105	37	0
ENSMUSG00000040105	38	0
ENSMUSG00000040105	39	0
ENSMUSG00000040105	40	0
ENSMUSG00000040105	41	0
ENSMUSG00000040105	42	0
ENSMUSG00000040105	43	0
ENSMUSG00000040105	44	0
ENSMUSG00000040105	45	0
ENSMUSG00000040105	46	0
ENSMUSG00000040105	47	0
ENSMUSG00000040105	48	0
ENSMUSG00000040105	49	0
ENSMUSG00000040105	50	0
ENSMUSG00000040105	51	0
ENSMUSG00000040105	52	0
ENSMUSG00000040105	53	0
ENSMUSG00000040105	54	18
ENSMUSG00000040105	55	63
ENSMUSG00000040105	56	0
ENSMUSG00000040105	57	0
ENSMUSG00000040105	58	0
ENSMUSG00000040105	59	0
ENSMUSG00000040105	60	35
ENSMUSG00000040105	61	145
ENSMUSG00000040105	62	62
ENSMUSG00000040105	63	84
ENSMUSG00000040105	64	12
ENSMUSG00000040105	65	0
ENSMUSG00000040105	66	0
ENSMUSG00000040105	67	0
ENSMUSG00000040105	68	0
ENSMUSG00000040105	69	0
ENSMUSG00000040105	70	0
ENSMUSG00000040105	71	0
ENSMUSG00000040105	72	0
ENSMUSG00000040105	73	0
ENSMUSG00000040105	74	0
ENSMUSG00000040105	75	0
ENSMUSG00000040105	76	0
ENSMUSG00000040105	77	0
ENSMUSG00000040105	78	60
ENSMUSG00000040105	79	97
ENSMUSG00000040105	80	198
ENSMUSG00000040105	81	218
ENSMUSG00000040105	82	224
ENSMUSG00000040105	83	8
ENSMUSG00000040105	84	0
ENSMUSG00000040105	85	0
ENSMUSG00000040105	86	0
ENSMUSG00000040105	87	0
ENSMUSG00000040105	88	0
ENSMUSG00000040105	89	0
ENSMUSG00000040105	90	0
ENSMUSG00000040105	91	0
ENSMUSG00000040105	92	0
ENSMUSG00000040105	93	123
ENSMUSG00000040105	94	55
ENSMUSG00000040105	95	0
ENSMUSG00000040105	96	0
ENSMUSG00000040105	97	0
ENSMUSG00000040105	98	24
ENSMUSG00000040105	99	0
