ENSMUSG00000034248	0	0
ENSMUSG00000034248	1	0
ENSMUSG00000034248	2	0
ENSMUSG00000034248	3	0
ENSMUSG00000034248	4	0
ENSMUSG00000034248	5	0
ENSMUSG00000034248	6	0
ENSMUSG00000034248	7	0
ENSMUSG00000034248	8	0
ENSMUSG00000034248	9	0
ENSMUSG00000034248	10	0
ENSMUSG00000034248	11	0
ENSMUSG00000034248	12	0
ENSMUSG00000034248	13	0
ENSMUSG00000034248	14	0
ENSMUSG00000034248	15	0
ENSMUSG00000034248	16	0
ENSMUSG00000034248	17	0
ENSMUSG00000034248	18	90
ENSMUSG00000034248	19	310
ENSMUSG00000034248	20	0
ENSMUSG00000034248	21	0
ENSMUSG00000034248	22	0
ENSMUSG00000034248	23	0
ENSMUSG00000034248	24	0
ENSMUSG00000034248	25	0
ENSMUSG00000034248	26	58
ENSMUSG00000034248	27	2
ENSMUSG00000034248	28	0
ENSMUSG00000034248	29	82
ENSMUSG00000034248	30	3
ENSMUSG00000034248	31	135
ENSMUSG00000034248	32	290
ENSMUSG00000034248	33	0
ENSMUSG00000034248	34	0
ENSMUSG00000034248	35	0
ENSMUSG00000034248	36	0
ENSMUSG00000034248	37	105
ENSMUSG00000034248	38	39
ENSMUSG00000034248	39	0
ENSMUSG00000034248	40	0
ENSMUSG00000034248	41	0
ENSMUSG00000034248	42	0
ENSMUSG00000034248	43	0
ENSMUSG00000034248	44	0
ENSMUSG00000034248	45	0
ENSMUSG00000034248	46	0
ENSMUSG00000034248	47	0
ENSMUSG00000034248	48	0
ENSMUSG00000034248	49	0
ENSMUSG00000034248	50	0
ENSMUSG00000034248	51	0
ENSMUSG00000034248	52	0
ENSMUSG00000034248	53	0
ENSMUSG00000034248	54	48
ENSMUSG00000034248	55	117
ENSMUSG00000034248	56	0
ENSMUSG00000034248	57	0
ENSMUSG00000034248	58	0
ENSMUSG00000034248	59	119
ENSMUSG00000034248	60	360
ENSMUSG00000034248	61	0
ENSMUSG00000034248	62	0
ENSMUSG00000034248	63	0
ENSMUSG00000034248	64	9
ENSMUSG00000034248	65	81
ENSMUSG00000034248	66	0
ENSMUSG00000034248	67	0
ENSMUSG00000034248	68	0
ENSMUSG00000034248	69	0
ENSMUSG00000034248	70	175
ENSMUSG00000034248	71	236
ENSMUSG00000034248	72	24
ENSMUSG00000034248	73	0
ENSMUSG00000034248	74	0
ENSMUSG00000034248	75	0
ENSMUSG00000034248	76	0
ENSMUSG00000034248	77	0
ENSMUSG00000034248	78	0
ENSMUSG00000034248	79	0
ENSMUSG00000034248	80	0
ENSMUSG00000034248	81	114
ENSMUSG00000034248	82	68
ENSMUSG00000034248	83	0
ENSMUSG00000034248	84	0
ENSMUSG00000034248	85	0
ENSMUSG00000034248	86	0
ENSMUSG00000034248	87	23
ENSMUSG00000034248	88	51
ENSMUSG00000034248	89	0
ENSMUSG00000034248	90	34
ENSMUSG00000034248	91	36
ENSMUSG00000034248	92	0
ENSMUSG00000034248	93	0
ENSMUSG00000034248	94	0
ENSMUSG00000034248	95	0
ENSMUSG00000034248	96	0
ENSMUSG00000034248	97	0
ENSMUSG00000034248	98	0
ENSMUSG00000034248	99	0
