ENSMUSG00000054662	0	0
ENSMUSG00000054662	1	0
ENSMUSG00000054662	2	0
ENSMUSG00000054662	3	0
ENSMUSG00000054662	4	0
ENSMUSG00000054662	5	0
ENSMUSG00000054662	6	0
ENSMUSG00000054662	7	0
ENSMUSG00000054662	8	0
ENSMUSG00000054662	9	54
ENSMUSG00000054662	10	90
ENSMUSG00000054662	11	0
ENSMUSG00000054662	12	0
ENSMUSG00000054662	13	0
ENSMUSG00000054662	14	0
ENSMUSG00000054662	15	25
ENSMUSG00000054662	16	194
ENSMUSG00000054662	17	397
ENSMUSG00000054662	18	255
ENSMUSG00000054662	19	0
ENSMUSG00000054662	20	0
ENSMUSG00000054662	21	0
ENSMUSG00000054662	22	0
ENSMUSG00000054662	23	0
ENSMUSG00000054662	24	0
ENSMUSG00000054662	25	0
ENSMUSG00000054662	26	0
ENSMUSG00000054662	27	0
ENSMUSG00000054662	28	0
ENSMUSG00000054662	29	0
ENSMUSG00000054662	30	48
ENSMUSG00000054662	31	2
ENSMUSG00000054662	32	0
ENSMUSG00000054662	33	0
ENSMUSG00000054662	34	0
ENSMUSG00000054662	35	0
ENSMUSG00000054662	36	12
ENSMUSG00000054662	37	143
ENSMUSG00000054662	38	158
ENSMUSG00000054662	39	0
ENSMUSG00000054662	40	0
ENSMUSG00000054662	41	0
ENSMUSG00000054662	42	0
ENSMUSG00000054662	43	0
ENSMUSG00000054662	44	0
ENSMUSG00000054662	45	0
ENSMUSG00000054662	46	0
ENSMUSG00000054662	47	0
ENSMUSG00000054662	48	173
ENSMUSG00000054662	49	0
ENSMUSG00000054662	50	0
ENSMUSG00000054662	51	11
ENSMUSG00000054662	52	74
ENSMUSG00000054662	53	50
ENSMUSG00000054662	54	56
ENSMUSG00000054662	55	0
ENSMUSG00000054662	56	13
ENSMUSG00000054662	57	161
ENSMUSG00000054662	58	0
ENSMUSG00000054662	59	0
ENSMUSG00000054662	60	0
ENSMUSG00000054662	61	126
ENSMUSG00000054662	62	716
ENSMUSG00000054662	63	119
ENSMUSG00000054662	64	18
ENSMUSG00000054662	65	34
ENSMUSG00000054662	66	0
ENSMUSG00000054662	67	0
ENSMUSG00000054662	68	0
ENSMUSG00000054662	69	0
ENSMUSG00000054662	70	0
ENSMUSG00000054662	71	0
ENSMUSG00000054662	72	0
ENSMUSG00000054662	73	0
ENSMUSG00000054662	74	0
ENSMUSG00000054662	75	0
ENSMUSG00000054662	76	0
ENSMUSG00000054662	77	35
ENSMUSG00000054662	78	851
ENSMUSG00000054662	79	980
ENSMUSG00000054662	80	299
ENSMUSG00000054662	81	365
ENSMUSG00000054662	82	80
ENSMUSG00000054662	83	150
ENSMUSG00000054662	84	85
ENSMUSG00000054662	85	0
ENSMUSG00000054662	86	0
ENSMUSG00000054662	87	0
ENSMUSG00000054662	88	22
ENSMUSG00000054662	89	426
ENSMUSG00000054662	90	94
ENSMUSG00000054662	91	0
ENSMUSG00000054662	92	571
ENSMUSG00000054662	93	982
ENSMUSG00000054662	94	143
ENSMUSG00000054662	95	0
ENSMUSG00000054662	96	0
ENSMUSG00000054662	97	34
ENSMUSG00000054662	98	24
ENSMUSG00000054662	99	0
