ENSMUSG00000032849	0	0
ENSMUSG00000032849	1	0
ENSMUSG00000032849	2	220
ENSMUSG00000032849	3	1529
ENSMUSG00000032849	4	3503
ENSMUSG00000032849	5	12844
ENSMUSG00000032849	6	3068
ENSMUSG00000032849	7	2409
ENSMUSG00000032849	8	569
ENSMUSG00000032849	9	20
ENSMUSG00000032849	10	826
ENSMUSG00000032849	11	246
ENSMUSG00000032849	12	858
ENSMUSG00000032849	13	268
ENSMUSG00000032849	14	548
ENSMUSG00000032849	15	4521
ENSMUSG00000032849	16	9561
ENSMUSG00000032849	17	5987
ENSMUSG00000032849	18	1045
ENSMUSG00000032849	19	1311
ENSMUSG00000032849	20	999
ENSMUSG00000032849	21	625
ENSMUSG00000032849	22	548
ENSMUSG00000032849	23	2370
ENSMUSG00000032849	24	832
ENSMUSG00000032849	25	232
ENSMUSG00000032849	26	603
ENSMUSG00000032849	27	6414
ENSMUSG00000032849	28	7477
ENSMUSG00000032849	29	1669
ENSMUSG00000032849	30	481
ENSMUSG00000032849	31	52
ENSMUSG00000032849	32	503
ENSMUSG00000032849	33	3101
ENSMUSG00000032849	34	1483
ENSMUSG00000032849	35	283
ENSMUSG00000032849	36	620
ENSMUSG00000032849	37	3882
ENSMUSG00000032849	38	5337
ENSMUSG00000032849	39	356
ENSMUSG00000032849	40	1118
ENSMUSG00000032849	41	1058
ENSMUSG00000032849	42	812
ENSMUSG00000032849	43	2138
ENSMUSG00000032849	44	2054
ENSMUSG00000032849	45	333
ENSMUSG00000032849	46	806
ENSMUSG00000032849	47	1754
ENSMUSG00000032849	48	1335
ENSMUSG00000032849	49	665
ENSMUSG00000032849	50	2972
ENSMUSG00000032849	51	400
ENSMUSG00000032849	52	6746
ENSMUSG00000032849	53	8260
ENSMUSG00000032849	54	11235
ENSMUSG00000032849	55	1772
ENSMUSG00000032849	56	210
ENSMUSG00000032849	57	963
ENSMUSG00000032849	58	2028
ENSMUSG00000032849	59	1103
ENSMUSG00000032849	60	1128
ENSMUSG00000032849	61	3375
ENSMUSG00000032849	62	4753
ENSMUSG00000032849	63	1474
ENSMUSG00000032849	64	430
ENSMUSG00000032849	65	5468
ENSMUSG00000032849	66	1719
ENSMUSG00000032849	67	19109
ENSMUSG00000032849	68	799
ENSMUSG00000032849	69	319
ENSMUSG00000032849	70	605
ENSMUSG00000032849	71	0
ENSMUSG00000032849	72	113
ENSMUSG00000032849	73	2620
ENSMUSG00000032849	74	320
ENSMUSG00000032849	75	281
ENSMUSG00000032849	76	1152
ENSMUSG00000032849	77	1670
ENSMUSG00000032849	78	613
ENSMUSG00000032849	79	5281
ENSMUSG00000032849	80	1780
ENSMUSG00000032849	81	323
ENSMUSG00000032849	82	126
ENSMUSG00000032849	83	248
ENSMUSG00000032849	84	323
ENSMUSG00000032849	85	192
ENSMUSG00000032849	86	740
ENSMUSG00000032849	87	111
ENSMUSG00000032849	88	0
ENSMUSG00000032849	89	117
ENSMUSG00000032849	90	1388
ENSMUSG00000032849	91	944
ENSMUSG00000032849	92	443
ENSMUSG00000032849	93	1962
ENSMUSG00000032849	94	284
ENSMUSG00000032849	95	460
ENSMUSG00000032849	96	3296
ENSMUSG00000032849	97	521
ENSMUSG00000032849	98	0
ENSMUSG00000032849	99	0
